,Date,Product_ID,Product_Category,Clicks,Sales,Price,Customer_Age,Customer_Gender,Region,Click_Count,Wait_Time,Browser,Marketing
9672,2023-03-27,31,Training,45,0,54.996809433692995,35,Female,South,11,68,Edge,0
9673,2023-04-27,3,Training,45,0,62.56537998913214,47,Female,West,12,120,Chrome,0
9674,2024-01-28,99,Training,36,0,154.8491128218543,31,Female,West,14,36,Safari,1
9675,2023-11-17,83,Running,6,0,122.92870531578761,26,Male,East,6,86,Chrome,1
9676,2024-01-04,43,Running,40,0,78.94417977977872,27,Female,West,10,84,Chrome,0
9677,2023-10-12,29,Running,49,0,138.8899158034729,42,Male,North,13,36,Safari,0
9678,2023-06-22,10,Basketball,21,0,131.6918227728554,44,Male,North,5,112,Chrome,0
9679,2024-01-28,12,Running,47,0,63.31989527149936,19,Female,South,9,109,Safari,0
9680,2023-08-25,46,Training,6,0,146.06191590757194,20,Female,North,12,45,Chrome,0
9681,2023-03-16,30,Running,8,0,165.0732308945765,46,Female,South,8,76,Edge,0
9682,2023-05-29,94,Running,48,0,92.98316115636453,54,Male,North,5,127,Chrome,0
9683,2023-09-04,82,Running,38,1,153.12332929914612,44,Female,South,31,11,Edge,1
9684,2023-02-13,88,Running,5,1,79.9579275513176,21,Female,North,37,8,Edge,1
9685,2023-10-15,32,Training,27,0,163.50932205676173,52,Female,North,11,125,Chrome,0
9686,2023-04-25,73,Running,10,0,186.76612536840804,44,Male,South,14,108,Chrome,0
9687,2023-12-15,47,Training,20,0,116.28006857024705,36,Male,West,11,62,Edge,0
9688,2023-02-27,88,Running,6,0,86.69331173174268,27,Female,East,11,50,Edge,1
9689,2023-04-06,63,Basketball,50,0,109.87650532965498,43,Male,North,9,124,Safari,0
9690,2023-02-20,26,Basketball,16,1,87.51162089835753,24,Female,West,28,11,Edge,0
9691,2024-01-08,3,Training,31,0,50.18590636495632,44,Male,East,8,58,Safari,0
9692,2023-03-30,23,Training,23,0,147.56849177066675,47,Female,East,5,45,Safari,1
9693,2024-01-03,75,Basketball,32,0,56.37899629432954,29,Male,North,6,74,Firefox,0
9694,2023-06-06,74,Basketball,39,0,81.55861103258465,57,Male,West,11,116,Edge,0
9695,2023-07-09,50,Running,47,1,158.36743341947317,22,Female,North,15,23,Safari,1
9696,2023-07-28,36,Basketball,8,0,149.85875208736752,30,Male,South,12,100,Chrome,1
9697,2023-07-01,13,Training,11,0,60.999336806924845,58,Female,South,13,61,Edge,0
9698,2023-06-09,29,Training,41,0,149.00821116186154,21,Female,East,11,72,Firefox,0
9699,2023-12-08,38,Basketball,29,1,189.5862334363674,19,Female,South,46,18,Firefox,0
9700,2023-11-15,77,Training,45,0,61.17537035272747,54,Male,West,12,39,Edge,0
9701,2023-11-16,90,Running,21,0,112.35323415149544,51,Male,South,11,44,Chrome,1
9702,2024-01-16,84,Running,45,0,159.41508351712122,23,Female,South,6,42,Edge,1
9703,2023-12-22,5,Basketball,18,0,150.158450476687,43,Female,West,10,87,Chrome,0
9704,2023-08-09,20,Training,41,0,83.97658137042475,28,Male,West,7,115,Chrome,0
9705,2024-01-08,78,Basketball,6,0,74.46009162450595,59,Female,South,9,52,Firefox,0
9706,2024-02-01,14,Training,28,0,167.63705060613978,18,Female,West,10,82,Chrome,0
9707,2023-07-16,8,Training,19,1,193.4366982858195,51,Female,North,40,7,Firefox,0
9708,2023-09-01,48,Training,37,0,165.13752013142437,38,Female,South,12,99,Chrome,0
9709,2023-06-07,13,Running,16,1,194.48067232966253,27,Male,East,28,23,Safari,0
9710,2023-07-21,24,Training,23,0,140.74931362055642,22,Female,West,13,61,Safari,1
9711,2023-03-26,79,Running,9,0,189.36482910378757,43,Male,West,5,82,Chrome,1
9712,2023-10-17,65,Training,5,0,153.56535418173303,36,Male,North,8,105,Chrome,0
9713,2023-04-21,86,Basketball,47,0,186.33271253016298,38,Male,North,14,60,Chrome,1
9714,2024-01-04,34,Running,13,0,74.23834519543861,51,Male,East,5,73,Firefox,0
9715,2024-01-12,51,Running,43,0,172.33478236159232,46,Female,North,10,108,Firefox,0
9716,2023-08-27,3,Running,38,0,79.51187014301787,55,Female,North,7,105,Chrome,1
9717,2023-05-13,90,Basketball,33,1,54.11436529189359,32,Female,East,37,7,Chrome,1
9718,2023-06-03,78,Running,50,1,127.63792010644444,57,Female,South,43,29,Safari,1
9719,2024-02-06,58,Basketball,6,0,97.73776708427664,33,Male,North,13,54,Chrome,0
9720,2023-07-07,72,Training,23,1,56.52970426820268,35,Male,South,45,16,Firefox,1
9721,2023-11-14,55,Training,32,0,197.0456568092239,18,Male,East,6,62,Firefox,0
9722,2023-08-10,80,Basketball,39,0,149.96991432349893,28,Female,North,12,86,Edge,0
9723,2023-10-11,42,Running,44,0,185.2718259823398,53,Male,West,11,71,Safari,0
9724,2024-01-04,21,Running,26,0,199.86238788079223,49,Male,South,5,81,Chrome,0
9725,2023-12-28,10,Basketball,8,0,108.7950105006638,45,Female,East,13,92,Chrome,0
9726,2024-01-09,57,Training,12,0,88.21055431011729,23,Male,West,14,44,Firefox,0
9727,2023-07-15,25,Basketball,5,0,77.58265890302431,24,Male,North,14,37,Chrome,0
9728,2023-05-27,56,Running,40,0,127.27806616870139,57,Female,North,8,67,Safari,0
9729,2023-04-28,38,Running,11,0,140.91211662532362,41,Male,South,10,57,Firefox,1
9730,2023-06-20,86,Running,29,1,120.86341040487872,27,Male,North,38,13,Firefox,1
9731,2023-08-30,61,Running,33,0,108.08780222685236,47,Male,West,12,117,Chrome,0
9732,2023-07-16,47,Training,5,1,75.24088451886925,34,Male,South,38,13,Safari,1
9733,2023-04-09,54,Training,22,0,116.27894357159359,25,Male,South,13,32,Firefox,0
9734,2023-11-17,46,Training,8,0,62.786470561859744,29,Female,North,14,54,Edge,0
9735,2024-01-23,68,Running,24,0,179.75716383313878,43,Male,East,5,63,Firefox,1
9736,2023-03-03,4,Running,50,0,57.03539781469391,34,Male,West,12,65,Edge,0
9737,2023-07-21,94,Running,12,0,107.0969092597332,52,Female,North,13,110,Chrome,1
9738,2023-03-10,66,Basketball,31,0,65.02068035644527,22,Female,East,8,81,Firefox,0
9739,2023-07-31,93,Running,43,0,166.24707492006172,28,Male,South,9,48,Edge,0
9740,2023-03-07,43,Training,39,0,96.91054682418903,33,Female,South,6,122,Firefox,0
9741,2023-03-31,62,Training,29,0,66.96584189788322,59,Male,North,9,91,Safari,1
9742,2023-02-25,85,Training,18,1,129.72369482967707,47,Male,West,15,14,Edge,0
9743,2023-09-17,85,Basketball,48,0,187.441551084431,57,Female,North,13,112,Chrome,1
9744,2023-12-31,85,Training,44,0,186.2967306678805,23,Male,North,9,130,Safari,0
9745,2023-08-25,4,Basketball,35,1,87.44765616991849,37,Female,South,25,10,Chrome,1
9746,2023-07-06,65,Basketball,9,0,157.94895139403502,37,Male,West,11,59,Firefox,1
9747,2023-04-26,62,Basketball,21,1,54.54262892614869,41,Female,North,17,20,Safari,0
9748,2023-07-18,90,Running,14,0,69.7777694755137,44,Female,East,9,38,Chrome,1
9749,2023-04-30,2,Running,47,0,124.92085554706694,20,Male,East,14,130,Chrome,0
9750,2023-07-31,9,Training,20,1,84.31346517325282,41,Female,West,49,20,Safari,1
9751,2023-11-26,57,Training,8,0,169.7392780940207,27,Male,South,11,49,Edge,1
9752,2023-05-08,45,Basketball,9,1,189.6608258078992,42,Male,South,20,23,Edge,1
9753,2023-08-13,18,Running,46,0,50.64999747241733,45,Male,West,14,98,Chrome,1
9754,2023-12-24,48,Training,50,0,84.93737444014697,35,Male,North,10,82,Chrome,0
9755,2023-12-06,42,Training,45,0,115.9330019114341,59,Female,North,8,106,Chrome,0
9756,2023-06-04,41,Running,24,1,134.46189325285826,31,Male,East,16,7,Chrome,1
9757,2023-09-30,75,Basketball,10,0,187.38541663881514,18,Female,East,13,39,Edge,0
9758,2023-05-19,89,Training,15,1,183.78252357729403,37,Female,West,19,8,Firefox,0
9759,2023-07-30,90,Training,21,0,145.57551492019488,42,Male,South,7,84,Edge,0
9760,2023-07-18,58,Running,45,0,88.60820211258269,29,Male,West,8,39,Firefox,1
9761,2023-05-28,42,Running,7,0,167.4931714817542,56,Male,North,5,76,Edge,1
9762,2023-08-24,35,Basketball,20,1,80.39776569308476,26,Male,North,25,27,Edge,0
9763,2024-01-08,38,Basketball,40,0,194.77584861452252,26,Female,West,10,109,Chrome,0
9764,2023-06-24,67,Training,30,0,50.8759873600997,59,Female,North,7,100,Edge,1
9765,2024-02-02,41,Basketball,28,1,135.46557558618522,58,Female,North,50,24,Safari,1
9766,2023-06-30,99,Training,38,1,63.25958703824416,42,Male,East,33,25,Edge,1
9767,2024-01-09,50,Training,24,0,111.1399295273032,47,Male,North,10,102,Chrome,0
9768,2023-11-09,86,Running,21,0,145.2400310465626,57,Male,East,7,75,Firefox,1
9769,2023-03-22,72,Training,24,0,153.43977433878746,45,Female,South,7,122,Chrome,0
9770,2023-03-29,79,Running,20,0,167.83542045109027,19,Male,West,12,37,Safari,1
9771,2023-07-25,45,Training,8,0,138.99915541471552,42,Female,North,5,41,Chrome,0
9772,2024-01-09,71,Training,22,1,87.69790269289916,35,Male,East,49,18,Safari,1
9773,2023-10-23,19,Training,40,0,183.38798644023072,41,Female,East,9,38,Safari,0
9774,2023-07-31,17,Basketball,39,1,171.66611195205314,35,Male,West,50,19,Safari,0
9775,2023-11-24,65,Basketball,34,1,74.00784765602751,44,Male,East,38,8,Safari,1
9776,2023-11-13,93,Running,22,1,173.97667763117735,52,Female,North,47,21,Chrome,1
9777,2023-03-04,77,Training,25,0,195.89667738657226,51,Female,East,7,113,Firefox,0
9778,2023-10-09,56,Running,36,0,145.58286752118767,55,Female,East,8,52,Firefox,1
9779,2023-11-09,93,Running,9,1,92.27078346708407,23,Female,South,35,17,Firefox,1
9780,2023-12-19,41,Training,45,0,140.98907469101215,33,Female,North,10,108,Chrome,0
9781,2023-03-15,42,Basketball,27,1,101.38026037224485,40,Female,West,16,21,Safari,1
9782,2023-12-23,6,Basketball,34,0,151.39197059634594,45,Female,East,12,129,Chrome,1
9783,2023-05-27,69,Running,31,0,131.71999391838102,30,Female,East,11,123,Chrome,0
9784,2023-08-01,98,Basketball,19,1,189.42359181346268,29,Female,North,25,24,Edge,1
9785,2023-08-17,75,Training,45,0,142.6862814801204,28,Female,North,13,38,Firefox,0
9786,2023-06-20,73,Training,18,1,82.09725255907537,39,Female,East,37,24,Edge,0
9787,2023-09-10,40,Basketball,25,0,158.7664810012827,48,Male,North,13,65,Edge,0
9788,2023-11-20,41,Basketball,38,0,95.13174767913229,44,Female,West,12,84,Chrome,0
9789,2023-10-23,9,Running,30,0,90.85864294232064,44,Female,North,14,61,Safari,0
9790,2023-03-03,8,Basketball,29,0,108.76649383617551,57,Female,West,7,76,Safari,1
9791,2023-08-31,44,Running,49,0,51.799501859401346,43,Female,West,10,43,Safari,1
9792,2023-09-20,58,Training,35,1,195.37109902419203,24,Female,North,15,25,Safari,1
9793,2023-06-28,67,Training,10,0,129.84966670380476,28,Male,West,7,43,Safari,1
9794,2023-09-23,13,Training,8,0,166.02408408094405,39,Male,North,14,30,Safari,1
9795,2023-02-15,19,Basketball,28,1,88.67783335668175,57,Female,North,17,11,Edge,1
9796,2023-10-06,98,Basketball,46,0,161.99271974504381,36,Female,East,12,117,Chrome,0
9797,2024-01-20,96,Basketball,35,0,135.0755753417203,55,Female,East,11,105,Chrome,1
9798,2023-09-28,49,Running,23,0,113.62162606692536,37,Female,South,14,77,Edge,0
9799,2023-07-04,80,Running,15,0,195.6003839294693,36,Male,South,11,87,Edge,1
9800,2023-02-21,82,Running,33,1,124.07655712196087,36,Female,North,47,11,Firefox,1
9801,2023-08-21,78,Training,9,0,148.61878728345152,53,Male,West,6,102,Chrome,0
9802,2024-01-28,30,Running,22,0,52.30132872348195,44,Male,North,11,42,Safari,1
9803,2023-07-27,66,Basketball,7,0,95.21828097479724,34,Male,East,5,86,Chrome,1
9804,2023-07-01,77,Basketball,44,0,183.30373492400997,35,Male,South,10,55,Edge,0
9805,2023-11-15,91,Training,15,0,163.84385916740283,37,Female,North,14,44,Edge,0
9806,2023-11-30,59,Basketball,25,0,130.51310542634747,59,Male,West,11,109,Edge,0
9807,2023-04-06,53,Basketball,34,0,185.0239560669928,58,Female,West,14,39,Safari,0
9808,2023-08-06,52,Basketball,23,0,122.93307698113337,25,Male,North,6,46,Chrome,0
9809,2023-06-02,81,Running,29,0,134.97605962816635,57,Female,South,12,39,Firefox,0
9810,2023-09-03,31,Running,39,0,107.32292707963184,28,Female,South,12,76,Firefox,0
9811,2023-06-28,15,Basketball,16,0,143.00600550843262,47,Male,North,10,39,Firefox,1
9812,2023-02-16,20,Basketball,30,1,97.85022963813107,29,Male,West,41,25,Firefox,1
9813,2023-07-17,5,Basketball,9,0,107.82382663135358,40,Male,South,9,64,Firefox,0
9814,2023-08-03,7,Basketball,23,1,194.9489394810903,23,Male,South,50,29,Firefox,1
9815,2024-02-05,18,Running,31,0,66.69630196993852,52,Female,South,12,39,Safari,0
9816,2023-03-31,56,Training,42,1,65.78830178690615,32,Male,East,41,17,Safari,1
9817,2023-05-17,75,Basketball,33,1,56.49740291825236,55,Male,North,45,20,Edge,1
9818,2023-04-01,96,Running,16,1,98.00667796404014,45,Female,South,47,12,Safari,1
9819,2023-10-10,91,Basketball,23,0,109.73438637018864,24,Female,South,12,98,Chrome,0
9820,2024-01-25,90,Training,13,1,64.17734661043194,23,Female,North,18,30,Safari,1
9821,2023-09-13,45,Running,22,0,132.36964930502444,44,Female,East,14,77,Edge,1
9822,2024-01-18,28,Running,33,0,137.49522935823035,19,Female,West,10,49,Firefox,1
9823,2024-01-02,50,Training,7,0,162.6540040419992,23,Male,West,14,97,Chrome,0
9824,2023-07-01,2,Training,27,1,196.39521749237022,49,Male,North,28,28,Safari,1
9825,2023-09-05,84,Running,34,1,142.90283709385994,46,Male,South,19,19,Firefox,1
9826,2023-04-26,68,Training,50,1,66.74762100214181,51,Female,South,31,9,Firefox,0
9827,2023-02-16,77,Basketball,28,0,63.27863648686742,18,Male,West,5,30,Safari,0
9828,2023-04-29,24,Training,41,1,166.63202954755567,32,Male,West,20,12,Safari,1
9829,2024-01-07,48,Training,41,0,147.55011928038903,27,Male,North,9,89,Chrome,1
9830,2023-04-30,45,Running,8,1,74.28715920598427,27,Female,East,43,30,Safari,1
9831,2023-12-13,93,Training,32,0,88.00399590253011,27,Female,North,8,49,Safari,1
9832,2023-10-26,58,Running,20,0,162.53605809387773,54,Male,North,9,58,Edge,1
9833,2023-05-25,36,Basketball,17,1,134.923367270847,49,Male,North,37,25,Edge,1
9834,2023-05-29,2,Training,12,0,137.75000937538084,53,Male,East,5,109,Safari,1
9835,2024-01-11,18,Training,29,0,81.50130069318644,42,Male,North,12,129,Chrome,0
9836,2023-03-23,49,Running,6,0,144.3586972486567,32,Female,North,7,69,Edge,1
9837,2023-12-23,8,Running,34,0,165.5942893110883,26,Female,North,11,117,Chrome,0
9838,2023-11-14,58,Training,44,1,182.78783381957703,33,Female,South,42,26,Safari,1
9839,2023-05-11,15,Running,7,0,160.50759872270737,58,Female,East,9,120,Chrome,1
9840,2023-09-11,17,Training,27,1,136.45634765135242,36,Female,South,37,15,Firefox,1
9841,2023-04-30,23,Basketball,33,0,150.98889608701654,29,Male,South,10,49,Edge,1
9842,2023-04-30,66,Training,45,1,122.76671937708166,52,Female,West,38,27,Chrome,1
9843,2023-03-12,70,Basketball,34,1,84.03473646764337,22,Female,North,16,20,Safari,1
9844,2023-10-15,93,Basketball,15,0,182.3310459157903,55,Male,South,13,71,Firefox,0
9845,2023-04-19,27,Running,25,0,129.89339497511378,23,Female,North,10,114,Chrome,1
9846,2023-11-05,37,Running,31,0,139.14774667208525,31,Male,North,6,110,Firefox,0
9847,2023-09-05,49,Running,28,1,198.5163370629774,29,Female,North,41,30,Edge,1
9848,2023-04-11,64,Running,35,1,197.75235174089607,39,Female,South,28,27,Safari,1
9849,2023-09-01,34,Training,34,0,137.94664774999057,58,Female,West,13,43,Firefox,0
9850,2023-09-25,18,Basketball,5,0,55.093589302619925,21,Male,East,8,66,Edge,1
9851,2023-07-04,64,Training,5,1,109.4221307067265,35,Male,West,22,28,Firefox,1
9852,2023-05-07,74,Basketball,12,0,190.59399200763337,48,Male,North,6,122,Chrome,0
9853,2023-07-05,44,Basketball,46,0,93.24598885640138,52,Female,West,14,126,Safari,0
9854,2024-01-30,17,Basketball,38,0,199.89030277944738,21,Male,West,8,114,Chrome,1
9855,2023-03-17,59,Training,20,1,62.64762902848287,26,Male,West,27,27,Safari,1
9856,2023-07-14,13,Running,31,0,135.21712715077808,32,Female,East,9,35,Chrome,1
9857,2023-07-20,52,Training,8,0,127.31740402620413,59,Female,West,11,108,Chrome,0
9858,2023-07-03,60,Basketball,23,1,88.302937005155,38,Female,East,17,17,Edge,1
9859,2023-10-21,42,Training,33,0,192.291069596765,49,Female,South,5,61,Edge,1
9860,2023-12-12,91,Basketball,45,1,142.87568149959654,26,Male,West,49,11,Safari,1
9861,2023-06-04,64,Running,7,1,84.53424251670143,49,Male,North,28,17,Firefox,1
9862,2023-07-06,66,Running,15,0,107.60722967575043,33,Male,South,10,75,Edge,0
9863,2023-09-09,34,Training,12,0,158.1844140323094,22,Female,East,8,103,Chrome,0
9864,2023-09-24,95,Running,43,0,94.65450690444703,59,Female,East,11,112,Chrome,1
9865,2023-03-27,87,Basketball,37,0,181.94093030917716,48,Female,West,8,96,Chrome,0
9866,2023-11-03,71,Basketball,12,0,74.85108469364361,42,Male,East,8,61,Safari,0
9867,2023-10-14,64,Running,29,0,89.6757634797273,18,Male,West,10,30,Safari,0
9868,2023-02-15,33,Running,28,0,71.734792004915,20,Male,North,5,45,Safari,0
9869,2023-06-17,12,Running,30,0,65.62682581392474,38,Male,North,13,61,Edge,1
9870,2023-11-07,76,Training,30,0,95.04731351958903,45,Female,South,10,95,Chrome,0
9871,2023-05-07,19,Training,21,0,199.87681195031607,20,Female,East,8,129,Chrome,0
9872,2023-02-28,9,Basketball,31,0,64.14941198925021,59,Female,North,8,112,Chrome,0
9873,2024-01-12,74,Training,33,0,81.95032877709325,49,Male,East,13,76,Safari,0
9874,2023-04-12,17,Training,47,0,90.74251986170032,49,Male,North,13,108,Chrome,0
9875,2023-08-08,50,Basketball,43,1,142.86945267083058,47,Male,South,35,27,Safari,1
9876,2023-04-16,39,Basketball,13,0,161.80185446117787,30,Male,West,9,43,Firefox,1
9877,2023-04-02,41,Running,18,0,162.79005122810685,51,Female,West,5,98,Chrome,0
9878,2023-12-16,10,Running,9,0,51.29539729082468,21,Female,East,13,40,Safari,0
9879,2023-10-16,12,Training,34,1,147.7775688199198,35,Male,North,22,21,Edge,1
9880,2023-11-28,79,Basketball,32,1,144.61053190506544,49,Male,South,47,17,Firefox,1
9881,2023-11-25,95,Training,49,1,127.64820228348158,31,Male,South,30,21,Chrome,0
9882,2024-01-10,15,Training,41,0,106.88128421056388,49,Female,West,12,36,Safari,0
9883,2023-02-27,28,Basketball,12,0,169.6166296191845,23,Male,North,11,31,Safari,1
9884,2024-01-16,4,Basketball,19,0,101.58211931500284,34,Male,South,5,78,Firefox,0
9885,2023-10-25,36,Basketball,32,1,84.50184081599019,25,Male,North,21,14,Safari,1
9886,2023-05-15,65,Basketball,40,0,96.51427618514194,52,Male,East,12,52,Safari,0
9887,2023-11-18,98,Training,37,1,115.94718756847487,41,Female,South,36,15,Firefox,0
9888,2023-09-06,47,Training,10,0,82.10860820041094,20,Female,East,14,116,Chrome,1
9889,2023-05-17,81,Training,16,1,141.135686930823,34,Female,West,34,29,Safari,0
9890,2023-09-25,39,Basketball,11,1,182.63138037678436,53,Female,West,27,28,Edge,1
9891,2023-12-10,38,Running,49,1,139.31901862431124,57,Female,North,38,23,Edge,1
9892,2023-12-27,44,Training,32,1,117.00024612160719,34,Male,East,44,7,Safari,1
9893,2023-08-30,51,Running,11,0,169.5303149337356,47,Male,West,8,64,Edge,1
9894,2023-11-10,97,Running,45,0,162.2057934311793,42,Male,West,8,66,Edge,1
9895,2023-10-04,85,Running,5,1,105.05871822960442,39,Male,South,34,19,Firefox,1
9896,2023-03-30,26,Basketball,28,0,140.62302059980428,54,Male,South,10,47,Edge,1
9897,2023-04-17,36,Basketball,49,1,159.47642904769867,28,Male,South,48,22,Edge,0
9898,2023-09-30,69,Training,23,0,86.81948870291615,29,Female,South,11,35,Safari,0
9899,2023-10-19,97,Training,36,0,104.94108186262848,38,Male,North,11,103,Chrome,1
9900,2023-10-16,1,Basketball,34,0,65.86641058249558,32,Male,East,10,57,Safari,0
9901,2023-04-28,53,Basketball,5,1,198.152041746025,29,Female,North,47,25,Firefox,1
9902,2023-07-19,6,Running,36,0,62.881647563470366,39,Female,South,8,105,Edge,0
9903,2023-09-23,37,Basketball,24,0,75.29091876853661,56,Female,East,12,97,Edge,1
9904,2023-08-21,2,Basketball,25,0,121.97479244962096,52,Male,West,6,54,Edge,1
9905,2023-04-05,69,Basketball,23,0,179.79077503168088,59,Male,South,14,100,Chrome,1
9906,2023-05-11,90,Basketball,34,0,103.38230344219392,33,Female,East,8,67,Edge,1
9907,2023-12-22,41,Running,32,0,165.28942212970188,50,Female,East,11,113,Chrome,0
9908,2024-01-17,51,Training,36,0,151.40511099743543,31,Female,South,11,84,Chrome,1
9909,2023-04-19,47,Running,34,0,145.79961157395184,35,Female,North,8,73,Chrome,1
9910,2023-07-12,13,Basketball,27,0,176.752587645026,33,Male,South,13,52,Edge,0
9911,2023-03-04,76,Basketball,31,1,52.12554344429385,57,Female,East,48,23,Edge,1
9912,2023-03-17,69,Training,41,1,189.37295578405875,20,Female,North,26,26,Firefox,0
9913,2024-01-06,66,Training,30,0,174.38392705044396,43,Male,North,7,110,Edge,1
9914,2023-11-20,59,Training,7,0,190.68008294777408,32,Male,North,6,58,Firefox,1
9915,2023-03-30,68,Running,35,0,169.03818257850307,53,Female,North,5,77,Safari,0
9916,2023-04-26,59,Training,6,0,181.78871111814087,44,Male,East,14,128,Chrome,0
9917,2024-02-01,91,Basketball,14,1,80.46170722992187,34,Male,East,16,23,Safari,1
9918,2023-12-22,10,Basketball,42,1,97.88436003155758,31,Female,South,40,8,Firefox,1
9919,2024-01-21,13,Basketball,23,0,97.28315202060963,19,Female,East,8,39,Safari,1
9920,2023-06-25,2,Running,35,0,66.37501188170852,44,Male,South,7,104,Chrome,0
9921,2023-04-08,90,Training,33,1,159.43688829268862,41,Female,West,26,5,Safari,0
9922,2023-04-14,15,Training,29,0,70.42563390306093,57,Female,East,11,111,Edge,0
